Date,Open,High,Low,Close,Adj Close,Volume
2021-08-28,61939.906250,62206.132813,61216.222656,61725.101563,61725.101563,36058945793
2021-08-29,61736.265625,62661.296875,60492.496094,61591.507813,61591.507813,32655910331
2021-08-30,61597.839844,61745.582031,59191.523438,59328.476563,59328.476563,40153757397
2021-08-31,59289.839844,60815.066406,58957.199219,59509.312500,59509.312500,43818639659
2021-09-01,59424.890625,61931.292969,58818.460938,61654.964844,61654.964844,49401945272
2021-09-02,61605.511719,63409.601563,61386.773438,61923.312500,61923.312500,49596258535
2021-09-03,61873.757813,63784.074219,60749.359375,62659.281250,62659.281250,54117900281
2021-09-04,62639.179688,63316.679688,62068.023438,62563.886719,62563.886719,46939020831
2021-09-05,62555.406250,64975.015625,62055.269531,64857.945313,64857.945313,38000711512
2021-09-06,64877.484375,66044.710938,64056.234375,65973.929688,65973.929688,48739593019
2021-09-07,66007.695313,66213.343750,54680.300781,59200.398438,59200.398438,82468880129
2021-09-08,59221.433594,59797.824219,56600.101563,58510.207031,58510.207031,62212365005
2021-09-09,58108.242188,59684.042969,57957.410156,58757.890625,58757.890625,48981549848
2021-09-10,58764.527344,59546.371094,56287.562500,56970.023438,56970.023438,49698039444
2021-09-11,56952.167969,58347.675781,56886.707031,57373.082031,57373.082031,43789778381
2021-09-12,57379.644531,58809.304688,56851.414063,58422.550781,58422.550781,35363022140
2021-09-13,58414.871094,59002.828125,55175.058594,56875.679688,56875.679688,51824601958
2021-09-14,56871.855469,59942.417969,56606.464844,59766.968750,59766.968750,49054993307
2021-09-15,59773.953125,61170.992188,59376.585938,60791.613281,60791.613281,38467044773
2021-09-16,60769.605469,61276.832031,59715.757813,60599.187500,60599.187500,40283699689
2021-09-17,60583.519531,60980.781250,59734.089844,60314.300781,60314.300781,36657137249
2021-09-18,60321.964844,62259.285156,60084.316406,61604.156250,61604.156250,36463075968
2021-09-19,61592.027344,61667.964844,59936.906250,60334.046875,60334.046875,34427938603
2021-09-20,60335.566406,60408.054688,54588.378906,54853.777344,54853.777344,56218653573
2021-09-21,55069.425781,55658.574219,51001.746094,52156.718750,52156.718750,62419748856
